2019-08-08 11:37:51,606 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-08-08 11:37:51,612 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\02.WORK\egov3.7_base-master\src\test\resources
2019-08-08 11:37:51,612 [Worker-19] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of egov3.7_base
2019-08-08 11:37:51,612 [Worker-19] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for egov3.7_base
2019-08-08 11:37:51,614 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-08-08 11:37:53,176 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-08-08 11:37:53,185 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-08-08 11:37:53,186 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-08-08 11:37:53,202 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\02.WORK\egov3.7_base-master\src\test\resources
2019-08-08 11:38:05,399 [Worker-20] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2019-08-08 11:38:05,746 [Worker-20] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: egovframework:common:3.8.0 @ D:\02.WORK\egov3.7_base-master\pom.xml.
2019-08-08 11:38:06,375 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://nexus.ecis.co.kr/repository/ecis-releases/kr/co/ecis/ojdbc6/1.0.0.1/ojdbc6-1.0.0.1.pom
2019-08-08 11:38:06,736 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo1.maven.org/maven2/kr/co/ecis/ojdbc6/1.0.0.1/ojdbc6-1.0.0.1.pom
2019-08-08 11:38:06,766 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.egovframe.kr:8080/maven/kr/co/ecis/ojdbc6/1.0.0.1/ojdbc6-1.0.0.1.pom
2019-08-08 11:38:07,621 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/kr/co/ecis/ojdbc6/1.0.0.1/ojdbc6-1.0.0.1.pom
2019-08-08 11:38:08,173 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://nexus.ecis.co.kr/repository/ecis-releases/kr/co/ecis/ojdbc6/1.0.0.1/ojdbc6-1.0.0.1.jar
2019-08-08 11:38:08,318 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo1.maven.org/maven2/kr/co/ecis/ojdbc6/1.0.0.1/ojdbc6-1.0.0.1.jar
2019-08-08 11:38:08,334 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.egovframe.kr:8080/maven/kr/co/ecis/ojdbc6/1.0.0.1/ojdbc6-1.0.0.1.jar
2019-08-08 11:38:08,547 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/kr/co/ecis/ojdbc6/1.0.0.1/ojdbc6-1.0.0.1.jar
2019-08-08 11:38:08,820 [Worker-20] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /egov3.7_base/src/main/java
2019-08-08 11:38:08,821 [Worker-20] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /egov3.7_base/src/main/resources
2019-08-08 11:38:08,824 [Worker-20] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /egov3.7_base/src/test/java
2019-08-08 11:38:11,304 [Worker-20] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for egov3.7_base
2019-08-08 11:38:11,310 [Worker-20] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 5 sec
2019-08-08 11:38:12,000 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-08-08 11:38:12,010 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 481 resources
2019-08-08 11:38:13,559 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-08-08 11:38:13,565 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\02.WORK\egov3.7_base-master\src\test\resources
2019-08-08 11:38:13,565 [Worker-20] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of egov3.7_base
2019-08-08 11:38:13,565 [Worker-20] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for egov3.7_base
2019-08-08 11:38:13,567 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-08-08 11:39:03,649 [Worker-16] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: egovframework:common:3.8.0 @ D:\02.WORK\egov3.7_base-master\pom.xml.
2019-08-08 11:39:04,657 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-08-08 11:39:04,664 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-08-08 11:39:04,665 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-08-08 11:39:04,671 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\02.WORK\egov3.7_base-master\src\test\resources
2019-08-08 11:39:04,671 [Worker-16] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of egov3.7_base
